ID,MATCH_ID,EVENT_ID,TYPE_ID,PERIOD_ID,TIME_MIN,TIME_SEC,TEAM_ID,X,Y,PLAYER_ID,PLAYER_NAME,PENALTY,HEAD,RIGHT_FOOTED,OTHER_BODY_PART,REGULAR_PLAY,FAST_BREAK,SET_PIECE,FROM_CORNER,FREE_KICK,OWN_GOAL,ASSISTED,LEFT_FOOTED,TARGETED_LOW_LEFT,TARGETED_HIGH_LEFT,TARGETED_LOW_CENTER,TARGETED_HIGH_CENTER,TARGETED_LOW_RIGHT,TARGETED_HIGH_RIGHT,BLOCKED,TARGETED_CLOSE_LEFT,TARGETED_CLOSE_RIGHT,TARGETED_CLOSE_HIGH,TARGETED_CLOSE_LEFT_AND_HIGH,TARGETED_CLOSE_RIGHT_AND_HIGH,PROJECTED_GOAL_MOUTH_Y,PROJECTED_GOAL_MOUTH_Z,DEFLECTION,HIT_WOODWORK,BIG_CHANCE,INDIVIDUAL_CHANCE,HIT_RIGHT_POST,HIT_LEFT_POST,HIT_BAR,OUT_ON_SIDELINE,KICKOFF,FIRST_TOUCH,NOT_ASSISTED,EVENT_TYPE_NAME,TEAM_NAME,IS_GOAL,GOAL_CNT,RESULT,TEAM_SIDE,X_REL_PC,Y_REL_PC,X_REL_M,Y_REL_M,X_REL_M_TEAM,Y_REL_M_TEAM,DISTANCE,DISTANCE_BUCKET,EVENT_COUNT,FOOTBALL_PITCH_CELL,MATCH_DATE
2370224467,eb9bzth4mozvxbdpvfj0xidjo,105,15,1,15,39,avxknfz4f6ob0rv9dbnxdzde0,83.6,68.5,a1yoz8f4985o166nzcyigpj2t,J. Maddison,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,50.9,19,N,N,N,Y,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Attempt Saved,away,16.4,18.5,17.056,12.58,86.944,12.58,21.19347861961316,22,1,X16|Y12,26-DEC-21
2370226933,eb9bzth4mozvxbdpvfj0xidjo,118,13,1,18,49,avxknfz4f6ob0rv9dbnxdzde0,90.6,38.6,a1yoz8f4985o166nzcyigpj2t,J. Maddison,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,97.3,6.9,N,N,N,N,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Miss,away,9.4,-11.4,9.776,-7.752,94.224,-7.752,12.476525157270352,13,1,X8|Y-8,26-DEC-21
2370227157,eb9bzth4mozvxbdpvfj0xidjo,121,15,1,19,4,avxknfz4f6ob0rv9dbnxdzde0,84.3,62.1,drwacyyicuhy3heg4j0ipqj85,Ayoze PÃ©rez,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,49.4,7.0,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Attempt Saved,away,15.7,12.1,16.328,8.228,87.672,8.228,18.283970247186467,19,1,X16|Y8,26-DEC-21
2370228349,eb9bzth4mozvxbdpvfj0xidjo,199,16,1,20,24,a3nyxabgsqlnqfkeg41m6tnpp,91.2,49.4,9wbf00lybk9fqablaqwg5cn2t,Ä°. GÃ¼ndoÄŸan,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,53.4,21.5,N,N,Y,N,N,N,N,N,N,Y,Y,Shot,Manchester City,Y,1,Goal,home,8.8,-0.6,9.152,-0.408,9.152,0.408,9.16108989149217,10,1,X8|Y-2,26-DEC-21
2370231539,eb9bzth4mozvxbdpvfj0xidjo,230,16,1,24,47,a3nyxabgsqlnqfkeg41m6tnpp,88.5,50.0,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,46.8,28.5,N,N,Y,N,N,N,N,N,N,N,Y,Shot,Manchester City,Y,1,Goal,home,11.5,0.0,11.96,0.0,11.96,0.0,11.96,12,1,X10|Y0,26-DEC-21
2370234183,eb9bzth4mozvxbdpvfj0xidjo,271,15,1,28,35,a3nyxabgsqlnqfkeg41m6tnpp,80.6,29.5,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,53.4,19,N,N,N,Y,N,N,N,N,N,Y,Y,Shot,Manchester City,N,0,Attempt Saved,home,19.4,-20.5,20.176,-13.94,20.176,13.94,24.52334756920433,25,1,X20|Y-14,26-DEC-21
2370235369,eb9bzth4mozvxbdpvfj0xidjo,168,13,1,30,9,avxknfz4f6ob0rv9dbnxdzde0,85.5,28.2,xm50j2dki5ml1gzx3y0i0zbp,M. Albrighton,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,76.0,4.2,N,N,N,Y,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Miss,away,14.5,-21.8,15.08,-14.824,88.92,-14.824,21.146095999025448,22,1,X14|Y-16,26-DEC-21
2370239347,eb9bzth4mozvxbdpvfj0xidjo,192,13,1,35,0,avxknfz4f6ob0rv9dbnxdzde0,79.2,46.4,a1yoz8f4985o166nzcyigpj2t,J. Maddison,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,46.1,81.9,N,N,N,Y,N,N,N,N,N,N,Y,Shot,Leicester City,N,0,Miss,away,20.8,-3.6,21.632,-2.448,82.368,-2.448,21.77007413859677,22,1,X20|Y-4,26-DEC-21
2370244795,eb9bzth4mozvxbdpvfj0xidjo,417,13,1,42,41,a3nyxabgsqlnqfkeg41m6tnpp,85.9,54.8,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,41.0,1.4,N,N,N,Y,N,N,N,N,N,N,N,Shot,Manchester City,N,0,Miss,home,14.1,4.8,14.664,3.264,14.664,-3.264,15.022868967011593,16,1,X14|Y2,26-DEC-21
2370246679,eb9bzth4mozvxbdpvfj0xidjo,446,15,1,45,26,a3nyxabgsqlnqfkeg41m6tnpp,82.4,47.4,9wbf00lybk9fqablaqwg5cn2t,Ä°. GÃ¼ndoÄŸan,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,47.1,13.9,N,N,N,Y,N,N,N,N,N,Y,N,Shot,Manchester City,N,0,Attempt Saved,home,17.6,-2.6,18.304,-1.768,18.304,1.768,18.38918812781032,19,1,X18|Y-2,26-DEC-21
2370256277,eb9bzth4mozvxbdpvfj0xidjo,571,15,2,52,22,a3nyxabgsqlnqfkeg41m6tnpp,87.6,46.4,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,52.5,19,Y,N,N,N,N,N,N,N,N,Y,Y,Shot,Manchester City,N,0,Attempt Saved,home,12.4,-3.6,12.896,-2.448,12.896,2.448,13.126291174585454,14,1,X12|Y-4,26-DEC-21
2370261415,eb9bzth4mozvxbdpvfj0xidjo,370,16,2,58,19,avxknfz4f6ob0rv9dbnxdzde0,86.0,56.0,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,52.0,2.5,N,N,Y,Y,N,N,N,N,N,N,N,Shot,Leicester City,Y,1,Goal,away,14.0,6.0,14.56,4.08,89.44,4.08,15.12084653714864,16,1,X14|Y4,26-DEC-21
2370265893,eb9bzth4mozvxbdpvfj0xidjo,735,15,2,63,53,a3nyxabgsqlnqfkeg41m6tnpp,89.6,41.0,c3wkdzkvjk3yuffgnnw42wrf9,Fernandinho,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,52.2,19,N,Y,N,N,N,N,Y,N,N,Y,N,Shot,Manchester City,N,0,Attempt Saved,home,10.4,-9.0,10.816,-6.12,10.816,6.12,12.42739940615091,13,1,X10|Y-8,26-DEC-21
2370266725,eb9bzth4mozvxbdpvfj0xidjo,403,16,2,64,49,avxknfz4f6ob0rv9dbnxdzde0,96.8,49.1,51xwrb0qit04oz9x01p2gghjp,K. á»Šheanachá»?,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,47.4,4.4,N,N,Y,N,N,N,N,N,N,Y,Y,Shot,Leicester City,Y,1,Goal,away,3.2,-0.9,3.328,-0.612,100.672,-0.612,3.383803776816853,4,1,X2|Y-2,26-DEC-21
2370270513,eb9bzth4mozvxbdpvfj0xidjo,416,15,2,69,46,avxknfz4f6ob0rv9dbnxdzde0,91.3,64.3,51xwrb0qit04oz9x01p2gghjp,K. á»Šheanachá»?,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,49.6,13.9,N,N,Y,N,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Attempt Saved,away,8.7,14.3,9.048,9.724,94.952,9.724,13.282412431482468,14,1,X8|Y8,26-DEC-21
2370275885,eb9bzth4mozvxbdpvfj0xidjo,835,13,2,76,2,a3nyxabgsqlnqfkeg41m6tnpp,76.2,46.6,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,58.3,75,N,N,N,Y,N,N,N,N,N,Y,Y,Shot,Manchester City,N,0,Miss,home,23.8,-3.4,24.752,-2.312,24.752,2.312,24.85974352240988,25,1,X24|Y-4,26-DEC-21
2370277657,eb9bzth4mozvxbdpvfj0xidjo,491,13,2,78,17,avxknfz4f6ob0rv9dbnxdzde0,93.0,48.7,xm50j2dki5ml1gzx3y0i0zbp,M. Albrighton,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,38.8,11.1,N,N,Y,N,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Miss,away,7.0,-1.3,7.28,-0.884,96.72,-0.884,7.3334750289340995,8,1,X6|Y-2,26-DEC-21
2370284593,eb9bzth4mozvxbdpvfj0xidjo,943,16,2,86,11,a3nyxabgsqlnqfkeg41m6tnpp,96.3,50.3,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,51.0,5.7,N,N,Y,N,N,N,N,N,N,Y,N,Shot,Manchester City,Y,1,Goal,home,3.7,0.3,3.848,0.204,3.848,-0.204,3.8534036902458073,4,1,X2|Y0,26-DEC-21
2332152429,dw2zk0s0awnpz6bpm8aitbrpw,134,13,1,9,11,avxknfz4f6ob0rv9dbnxdzde0,71.8,47.6,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,42.9,8.3,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Miss,away,28.2,-2.4,29.328,-1.632,74.672,-1.632,29.373372431506738,30,1,X28|Y-2,19-SEP-21
2332155591,dw2zk0s0awnpz6bpm8aitbrpw,154,15,1,11,44,avxknfz4f6ob0rv9dbnxdzde0,73.6,44.5,a1yoz8f4985o166nzcyigpj2t,J. Maddison,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,50.4,16.7,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Attempt Saved,away,26.4,-5.5,27.456,-3.74,76.544,-3.74,27.709556762965367,28,1,X26|Y-4,19-SEP-21
2332157329,dw2zk0s0awnpz6bpm8aitbrpw,109,15,1,13,15,e5p0ehyguld7egzhiedpdnc3w,88.2,54.2,xu7mykgl15kaib3olilmsez9,N. Maupay,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,50.6,19,N,N,N,N,N,N,N,N,N,N,N,Shot,Brighton & Hove Albion,N,0,Attempt Saved,home,11.8,4.2,12.272,2.856,12.272,-2.856,12.599949206246825,13,1,X12|Y2,19-SEP-21
2332158489,dw2zk0s0awnpz6bpm8aitbrpw,113,13,1,14,6,e5p0ehyguld7egzhiedpdnc3w,92.3,57.0,8jf11l2tivq8jpw0fblgdvh05,S. Duffy,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,64.0,19.4,N,N,N,N,N,N,N,N,N,Y,N,Shot,Brighton & Hove Albion,N,0,Miss,home,7.7,7.0,8.008,4.76,8.008,-4.76,9.315882352198313,10,1,X8|Y4,19-SEP-21
2332174131,dw2zk0s0awnpz6bpm8aitbrpw,243,15,1,28,11,e5p0ehyguld7egzhiedpdnc3w,91.2,27.4,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,48.7,15.8,N,N,N,N,N,N,N,N,N,N,N,Shot,Brighton & Hove Albion,N,0,Attempt Saved,home,8.8,-22.6,9.152,-15.368,9.152,15.368,17.886713728351555,18,1,X8|Y-16,19-SEP-21
2332371663,dw2zk0s0awnpz6bpm8aitbrpw,726,15,1,32,3,e5p0ehyguld7egzhiedpdnc3w,90.8,54.8,8jf11l2tivq8jpw0fblgdvh05,S. Duffy,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,49.6,19,N,N,N,N,N,N,N,N,N,Y,N,Shot,Brighton & Hove Albion,N,0,Attempt Saved,home,9.2,4.8,9.568,3.264,9.568,-3.264,10.109417391719465,11,1,X8|Y2,19-SEP-21
2332180223,dw2zk0s0awnpz6bpm8aitbrpw,280,16,1,34,32,e5p0ehyguld7egzhiedpdnc3w,88.5,50.0,xu7mykgl15kaib3olilmsez9,N. Maupay,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,52.9,19.0,N,N,Y,N,N,N,N,N,N,N,Y,Shot,Brighton & Hove Albion,Y,1,Goal,home,11.5,0.0,11.96,0.0,11.96,0.0,11.96,12,1,X10|Y0,19-SEP-21
2332190845,dw2zk0s0awnpz6bpm8aitbrpw,344,13,1,44,55,e5p0ehyguld7egzhiedpdnc3w,74.2,68.3,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,54.1,73.6,N,N,N,N,N,N,N,N,N,N,Y,Shot,Brighton & Hove Albion,N,0,Miss,home,25.8,18.3,26.832,12.444,26.832,-12.444,29.577176335816777,30,1,X26|Y12,19-SEP-21
2332203389,dw2zk0s0awnpz6bpm8aitbrpw,469,13,2,47,47,avxknfz4f6ob0rv9dbnxdzde0,92.3,67.8,6v1o4s2acog9guff3folo1jh1,J. Vardy,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,26.2,4.2,N,N,N,N,N,N,N,N,N,N,Y,Shot,Leicester City,N,0,Miss,away,7.7,17.8,8.008,12.104,95.992,12.104,14.513265655943876,15,1,X8|Y12,19-SEP-21
2332204777,dw2zk0s0awnpz6bpm8aitbrpw,404,16,2,49,18,e5p0ehyguld7egzhiedpdnc3w,92.9,40.0,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,N,Y,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,53.0,12.7,N,N,N,N,N,N,N,N,N,Y,N,Shot,Brighton & Hove Albion,Y,1,Goal,home,7.1,-10.0,7.384,-6.8,7.384,6.8,10.038100218666877,11,1,X6|Y-8,19-SEP-21
2332206987,dw2zk0s0awnpz6bpm8aitbrpw,488,15,2,51,35,avxknfz4f6ob0rv9dbnxdzde0,70.9,65.3,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,50.3,19,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Attempt Saved,away,29.1,15.3,30.264,10.404,73.736,10.404,32.002389160811106,33,1,X30|Y10,19-SEP-21
2332208335,dw2zk0s0awnpz6bpm8aitbrpw,501,13,2,52,51,avxknfz4f6ob0rv9dbnxdzde0,72.9,48.5,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,60.2,1.4,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Miss,away,27.1,-1.5,28.184,-1.02,75.816,-1.02,28.202451240982583,29,1,X28|Y-2,19-SEP-21
2332213419,dw2zk0s0awnpz6bpm8aitbrpw,556,15,2,57,45,avxknfz4f6ob0rv9dbnxdzde0,81.3,32.9,egi71rvlclvis07nzbvjhl9m1,B. SoumarÃ©,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,49.8,1.3,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Attempt Saved,away,18.7,-17.1,19.448,-11.628,84.552,-11.628,22.65910607239394,23,1,X18|Y-12,19-SEP-21
2332216679,dw2zk0s0awnpz6bpm8aitbrpw,592,16,2,60,58,avxknfz4f6ob0rv9dbnxdzde0,97.7,51.8,6v1o4s2acog9guff3folo1jh1,J. Vardy,N,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,51.9,15.8,N,N,Y,N,N,N,N,N,N,Y,N,Shot,Leicester City,Y,1,Goal,away,2.3,1.8,2.392,1.224,101.608,1.224,2.686975995426829,3,1,X2|Y0,19-SEP-21
2332223431,dw2zk0s0awnpz6bpm8aitbrpw,643,15,2,69,48,avxknfz4f6ob0rv9dbnxdzde0,83.8,43.3,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,52.2,19,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Attempt Saved,away,16.2,-6.7,16.848,-4.556,87.152,-4.556,17.453144129353884,18,1,X16|Y-6,19-SEP-21
2332230903,dw2zk0s0awnpz6bpm8aitbrpw,746,13,2,77,44,avxknfz4f6ob0rv9dbnxdzde0,93.9,50.7,ayyswiouwrh2yn1j75owovob9,Ã‡. SÃ¶yÃ¼ncÃ¼,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,48.7,54.2,N,N,N,N,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Miss,away,6.1,0.7,6.344,0.476,97.656,0.476,6.361832440421549,7,1,X6|Y0,19-SEP-21
2332245495,dw2zk0s0awnpz6bpm8aitbrpw,907,15,2,92,4,avxknfz4f6ob0rv9dbnxdzde0,85.8,43.3,8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,50.6,19,N,N,N,N,N,N,N,N,N,Y,N,Shot,Leicester City,N,0,Attempt Saved,away,14.2,-6.7,14.768,-4.556,89.232,-4.556,15.454803783937212,16,1,X14|Y-6,19-SEP-21
2332246163,dw2zk0s0awnpz6bpm8aitbrpw,918,13,2,92,47,avxknfz4f6ob0rv9dbnxdzde0,84.1,30.8,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,41.0,31.9,N,N,N,Y,N,N,N,N,N,N,N,Shot,Leicester City,N,0,Miss,away,15.9,-19.2,16.536,-13.056,87.464,-13.056,21.06889726587512,22,1,X16|Y-14,19-SEP-21
2325112739,dut0fusi3v9t9dohry1h9rm6s,31,15,1,2,26,b9si1jn1lfxfund69e9ogcu2n,88.5,29.1,5wa8lzp50ccfhxg3j4f65gt79,R. JimÃ©nez,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,48.1,3.8,N,N,N,N,N,N,N,N,N,Y,N,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,11.5,-20.9,11.96,-14.212,11.96,14.212,18.57478247517316,19,1,X10|Y-16,29-AUG-21
2325114847,dut0fusi3v9t9dohry1h9rm6s,62,15,1,5,12,b9si1jn1lfxfund69e9ogcu2n,89.3,40.4,83ekq1r2omnsazmp41pio8s89,TrincÃ£o,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,52.0,19,N,N,Y,Y,N,N,N,N,N,N,Y,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,10.7,-9.6,11.128,-6.528,11.128,6.528,12.901440539722685,13,1,X10|Y-8,29-AUG-21
2325116075,dut0fusi3v9t9dohry1h9rm6s,90,13,1,6,44,6eqit8ye8aomdsrrq0hk3v7gh,73.9,34.5,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,64.7,11.1,N,N,N,Y,N,N,N,N,N,N,N,Shot,Manchester United,N,0,Miss,away,26.1,-15.5,27.144,-10.54,76.856,-10.54,29.118522215249865,30,1,X26|Y-12,29-AUG-21
2325118701,dut0fusi3v9t9dohry1h9rm6s,119,13,1,10,3,6eqit8ye8aomdsrrq0hk3v7gh,88.6,29.1,dkwkmrmpb7rq4e660efcu5hat,D. James,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,67.1,8.3,N,N,N,N,N,N,N,N,N,Y,Y,Shot,Manchester United,N,0,Miss,away,11.4,-20.9,11.856,-14.212,92.144,-14.212,18.50798962610472,19,1,X10|Y-16,29-AUG-21
2325118717,dut0fusi3v9t9dohry1h9rm6s,120,13,1,10,4,6eqit8ye8aomdsrrq0hk3v7gh,91.6,46.8,6kicom9a3lzp49urle78bevl6,M. Greenwood,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,59.0,22.2,N,N,Y,N,N,N,N,N,N,Y,N,Shot,Manchester United,N,0,Miss,away,8.4,-3.2,8.736,-2.176,95.264,-2.176,9.002925746667024,10,1,X8|Y-4,29-AUG-21
2325119643,dut0fusi3v9t9dohry1h9rm6s,125,15,1,11,15,b9si1jn1lfxfund69e9ogcu2n,87.3,62.7,5wa8lzp50ccfhxg3j4f65gt79,R. JimÃ©nez,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,46.2,19,Y,N,N,Y,N,N,N,N,N,N,N,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,12.7,12.7,13.208,8.636,13.208,-8.636,15.780740160081212,16,1,X12|Y8,29-AUG-21
2325128333,dut0fusi3v9t9dohry1h9rm6s,204,13,1,22,49,b9si1jn1lfxfund69e9ogcu2n,89.4,57.9,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,63.2,34.7,N,N,N,N,N,N,N,N,N,Y,N,Shot,Wolverhampton Wanderers,N,0,Miss,home,10.6,7.9,11.024,5.372,11.024,-5.372,12.263236114500936,13,1,X10|Y4,29-AUG-21
2325138713,dut0fusi3v9t9dohry1h9rm6s,324,15,1,38,34,b9si1jn1lfxfund69e9ogcu2n,77.8,44.8,5wa8lzp50ccfhxg3j4f65gt79,R. JimÃ©nez,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,52.6,5.6,N,N,N,Y,N,N,N,N,N,N,Y,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,22.2,-5.2,23.088,-3.536,23.088,3.536,23.357205312279977,24,1,X22|Y-4,29-AUG-21
2325139549,dut0fusi3v9t9dohry1h9rm6s,333,15,1,39,25,b9si1jn1lfxfund69e9ogcu2n,77.9,45.2,e83zd56y74k8uecxqyo5xw7v9,Adama TraorÃ©,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,52.9,11.1,N,N,N,Y,N,N,N,N,N,N,N,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,22.1,-4.8,22.984,-3.264,22.984,3.264,23.21460643646581,24,1,X22|Y-4,29-AUG-21
2325144901,dut0fusi3v9t9dohry1h9rm6s,417,13,1,44,35,6eqit8ye8aomdsrrq0hk3v7gh,90.0,71.7,6kicom9a3lzp49urle78bevl6,M. Greenwood,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,42.2,4.2,N,N,N,Y,N,N,N,N,N,N,N,Shot,Manchester United,N,0,Miss,away,10.0,21.7,10.4,14.756,93.6,14.756,18.0526877777244,19,1,X10|Y14,29-AUG-21
2325173681,dut0fusi3v9t9dohry1h9rm6s,572,15,2,57,37,6eqit8ye8aomdsrrq0hk3v7gh,74.8,53.4,dubi41xs74u89icfnn80vxx3p,Fred,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,50.7,7.6,N,N,N,Y,N,N,N,N,N,Y,Y,Shot,Manchester United,N,0,Attempt Saved,away,25.2,3.4,26.208,2.312,77.792,2.312,26.309781603046424,27,1,X26|Y2,29-AUG-21
2325176705,dut0fusi3v9t9dohry1h9rm6s,533,13,2,60,15,b9si1jn1lfxfund69e9ogcu2n,94.5,56.3,5wa8lzp50ccfhxg3j4f65gt79,R. JimÃ©nez,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,59.5,19.4,N,N,N,N,N,N,N,N,N,N,N,Shot,Wolverhampton Wanderers,N,0,Miss,home,5.5,6.3,5.72,4.284,5.72,-4.284,7.146401612000266,8,1,X4|Y4,29-AUG-21
2325183607,dut0fusi3v9t9dohry1h9rm6s,582,15,2,68,5,b9si1jn1lfxfund69e9ogcu2n,95.2,50.1,ev2w2huskuta9v2bgjm4573yt,R. SaÃ¯ss,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,47.1,5.7,N,N,N,N,N,N,N,N,N,Y,N,Shot,Wolverhampton Wanderers,N,0,Attempt Saved,home,4.8,0.1,4.992,0.068,4.992,-0.068,4.992463119543298,5,1,X4|Y0,29-AUG-21
2325187745,dut0fusi3v9t9dohry1h9rm6s,709,15,2,74,26,6eqit8ye8aomdsrrq0hk3v7gh,86.4,33.0,f482w50k80zbyb2ykh84yijf9,P. Pogba,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,48.7,33.5,N,N,N,N,N,N,N,N,N,Y,N,Shot,Manchester United,N,0,Attempt Saved,away,13.6,-17.0,14.144,-11.56,89.856,-11.56,18.267083401572346,19,1,X14|Y-12,29-AUG-21
2325191867,dut0fusi3v9t9dohry1h9rm6s,775,13,2,79,14,6eqit8ye8aomdsrrq0hk3v7gh,91.5,40.9,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,72.1,12.5,N,N,N,N,N,N,N,N,N,Y,N,Shot,Manchester United,N,0,Miss,away,8.5,-9.1,8.84,-6.188,95.16,-6.188,10.790595164308591,11,1,X8|Y-8,29-AUG-21
